Fund_Type,Fund_Manager,DBPedia_Fund_Manager,DBPediaURI_Fund_Manager,DBPediaData_Fund_Manager,Fund_Name,Fund_Contact,Fund_Contact_Telephone,Fund_Projected_Equity,Fund_Equity_Raised,Fund_Equity_Invested,Fund_Target_IRR,Fund_Minimum_IRR,Fund_Asset_Classes,Fund_Target_Locations,Fund_Data_Date,Fund_Data_Year,Fund_Currency
Value Add,AREA Property Partners,AREA Property Partners,http://live.dbpedia.org/resource/AREA_Property_Partners,http://live.dbpedia.org/data/AREA_Property_Partners.json,AREA Value Enhancement Fund 7,Steve Wolf,212-515-3344,"759,000,000","759,000,000","310,000,000",14,0.14,"Office, Multifamily, Retail, Lodging, Self Storage, Land, Industrial","Eastern United States, Washington D.C., Philadelphia, New York City, Boston, Northeastern United States, Western United States",1/11/12,2012,
Value Add,AREA Property Partners,AREA Property Partners,http://live.dbpedia.org/resource/AREA_Property_Partners,http://live.dbpedia.org/data/AREA_Property_Partners.json,AREA Value Enhancement Fund 8,Steve Wolf,212-515-3344,"750,000,000",0,0,12-14,0.12,Office,United States,1/11/12,2012,
Value Add,Astrum Investment,,,,Astrum Fund 1,Jonathan Hartman,310-571-3400,"50,000,000","5,000,000",0,15,0.15,Net Lease,United States,1/11/12,2012,
Value Add,BayNorth Capital,,,,BaynNorth Realty Fund 7,Charles Wu,617-570-4400,"472,500,000","472,500,000","330,000,000",13-15,0.13,"Office, Multifamily","United States, Canada",1/11/12,2012,
Value Add,BayNorth Capital,,,,BayNorth Realty Fund 8,Charles Wu,617-570-4400,"300,000,000",0,0,13-15,0.13,"Other, Self Storage, Senior Housing","United States, Europe",1/11/12,2012,
Value Add,Bell Partners,,,,Bell Institutional Fund 4,Jon Bell,336-232-1999,"200,000,000",0,0,,,Multifamily,"Boston, Florida, Georgia, North Carolina, South Carolina, Southeastern United States, Atlanta",1/11/12,2012,
Value Add,Bell Partners,,,,Bell Institutional Fund 4,Jon Bell,336-232-1999,"200,000,000",,,13,0.13,Multifamily,Europe,1/11/12,2012,
Value Add,Berkeley Capital,,,,Berkeley Capital Partners 3,Aaron Snegg,415-295-8080,"150,000,000",0,0,14-16,0.14,Industrial,United States,1/11/12,2012,
Value Add,Berkley Asset Management,,,,Berkley Asset Fund 1,Eli Braha,212-867-1234,"100,000,000",0,0,15,0.15,Office,New York City,1/11/12,2012,
Value Add,Berkshire Property Advisors,,,,Berkshire Multifamily Equity Fund,David Olney,617-646-2300,"260,000,000","260,000,000","195,000,000",13,0.13,Multifamily,United States,1/11/12,2012,
Value Add,Brickman Associates,,,,Brickman Fund 5,Kathy Corton,212-541-5500,"250,000,000","250,000,000","40,000,000",15,0.15,"Distressed, Office, Multifamily","Western United States, Seattle, San Francisco",1/11/12,2012,
Value Add,Brickman Associates,,,,Brickman Fund 5,Kathy Corton,212-541-5500,"300,000,000","75,000,000",,12-16,0.12,Distressed,United States,1/11/12,2012,
Value Add,Brightside Investment,,,,Brightside Hotel Fund,James Ryan,678-954-4840,"350,000,000",0,0,15,0.15,"Distressed, Lodging",Southeastern United States,1/11/12,2012,
Value Add,Brookfield Asset Management,Brookfield Asset Management,http://live.dbpedia.org/resource/Brookfield_Asset_Management,http://live.dbpedia.org/data/Brookfield_Asset_Management.json,Brookfield Fairfield U.S. Multifamily Value Add Fund,Greg Pinkalla,858-457-2123,"250,000,000","150,000,000","50,000,000",13,0.13,Multifamily,United States,1/11/12,2012,
Value Add,Brookfield Asset Management,Brookfield Asset Management,http://live.dbpedia.org/resource/Brookfield_Asset_Management,http://live.dbpedia.org/data/Brookfield_Asset_Management.json,Brookfield Real Estate Opportunity Fund 2,Steven Ganeless,212-417-7269,"262,000,000","262,000,000","185,000,000",13,0.13,"Office, Other",United States,1/11/12,2012,
Value Add,Cabot Properties,,,,Cabot Industrial Value Fund 3,Andrew Ebbott,617-723-2397,"680,000,000","680,000,000","250,000,000",12-14,0.12,Industrial,United States,1/11/12,2012,
Value Add,Cabot Properties,,,,Cabot Industrial Value Fund 3,Andrew Ebbott,617-723-2397,"680,000,000","680,000,000","390,000,000",12-14,0.12,Industrial,"United States, International",1/11/12,2012,
Value Add,Canyon Capital Advisors,Canyon Capital Advisors,http://live.dbpedia.org/resource/Canyon_Capital_Advisors,http://live.dbpedia.org/data/Canyon_Capital_Advisors.json,Canyon Agassi Charter School Facilities Fund,Bobby Turner,310-247-2700,"250,000,000","200,000,000","20,000,000",14,0.14,Other,Western United States,1/11/12,2012,
Value Add,Carmel Partners,,,,Carmel Partners Investment Fund 4,Chris Beda,415-273-2900,"700,000,000",0,0,13-15,0.13,Multifamily,Western United States,1/11/12,2012,
Value Add,Carmel Partners,,,,Carmel Partners Investment Fund 3,Chris Beda,415-273-2900,"700,000,000","700,000,000","250,000,000",12-14,0.12,Multifamily,Western United States,1/11/12,2012,
Value Add,Carmel Partners,,,,Carmel Partners Investment Fund 3,Chris Beda,415-273-2900,"700,000,000","700,000,000","250,000,000",12-14,0.12,Multifamily,"Western United States, Los Angeles",1/11/12,2012,
Value Add,CarVal Investors,,,,CVI Real Estate Value Fund 3,Timothy Clark,952-984-3774,"500,000,000","200,000,000","49,300,000",14,0.14,"Office, Industrial","United States, Mexico",1/11/12,2012,
Value Add,Catalyst Capital,,,,Catalyst European Property Fund 2,Guy Wilson,44-207-290-5100,"332,775,000",0,0,,,Office,Europe,1/11/12,2012,
Value Add,Catalyst Capital,,,,Catalyst European Property Fund,Guy Wilson,44-207-290-5100,"314,804,450","314,804,450","28,799,145",13,0.13,Office,Europe,1/11/12,2012,
Value Add,CB Richard Ellis Group,CB Richard Ellis Group,http://live.dbpedia.org/resource/CB_Richard_Ellis_Group,http://live.dbpedia.org/data/CB_Richard_Ellis_Group.json,CBRE Strategic Partners Value Fund 6,Phil Hench,213-683-4255,"1,000,000,000","275,400,000",0,,,Office,United States,1/11/12,2012,
Value Add,CityView,,,,CityView Bay AREA Fund,Sean Burton,310-566-8700,"100,000,000","100,000,000","34,000,000",12-14,0.12,Multifamily,San Francisco,1/11/12,2012,
Value Add,CityView,,,,CityView Southwest Multifamily Partners,Sean Burton,310-566-8700,"100,000,000",0,0,12-14,0.12,Multifamily,Southwestern United States,1/11/12,2012,
Value Add,CityView,,,,Southwest Multifamily Partners,Sean Burton,310-566-8700,"200,000,000",,,12-14,0.12,Multifamily,United States,1/11/12,2012,
Value Add,Composition Capital,,,,Composition Capital Asia Fund 3,William Shaw,852-3-101-7681,"300,000,000",0,0,,,Multifamily,"Asia, Japan",1/11/12,2012,
Value Add,Cornerstone Real Estate,,,,Cornerstone Apartment Venture 3,Deborah Schwartz,860-509-2200,"360,000,000","360,000,000","200,000,000",14,0.14,Multifamily,"Northeastern United States, Eastern United States",1/11/12,2012,
Value Add,Cornerstone Real Estate,,,,Cornerstone Hotel Income & Equity Fund 2,James O'shaughnessy,860-509-2273,"446,000,000","446,000,000","123,000,000",15,0.15,Lodging,New York City,1/11/12,2012,
Value Add,Cornerstone Real Estate,,,,Cornerstone Hotel Income & Equity Fund 2,James O'shaughnessy,860-509-2273,"446,000,000","446,000,000","260,000,000",,,Lodging,United States,1/11/12,2012,
Value Add,Crossbeam Capital,,,,Crossbeam Apartment Fund 2 - 2012,Rich Devaney,240-223-0822,"300,000,000","50,000,000","20,000,000",13-15,0.13,Multifamily,United States,1/11/12,2012,
Value Add,Crossbeam Capital,,,,Workforce Housing Fund 1,Rich Devaney,240-223-0822,"145,000,000","145,000,000","62,000,000",15+,0.15,Multifamily,United States,1/11/11,2011,
Value Add,DLJ Merchant Banking,DLJ Merchant Banking,http://live.dbpedia.org/resource/DLJ_Merchant_Banking,http://live.dbpedia.org/data/DLJ_Merchant_Banking.json,DLJ Real Estate Capital Partners 4,William Helm,212-538-4652,"1,100,000,000","1,100,000,000","700,000,000",15,0.15,"Office, Multifamily","United States, International",1/11/12,2012,
Value Add,DLJ Merchant Banking,DLJ Merchant Banking,http://live.dbpedia.org/resource/DLJ_Merchant_Banking,http://live.dbpedia.org/data/DLJ_Merchant_Banking.json,DLJ Real Estate Capital Partners 4,William Helm,212-538-4652,"1,100,000,000","1,100,000,000","825,000,000",,,"Office, Industrial","United States, Japan",1/11/12,2012,
Value Add,DRA Advisors,,,,DRA Growth & Income Fund 6,David Luski,212-697-4740,"1,250,000,000","1,250,000,000","900,000,000",13-15,0.13,Retail,United States,1/11/12,2012,
Value Add,DRA Advisors,,,,DRA Growth & Income Fund 7,David Luski,212-697-4740,"1,000,000,000","1,000,000,000","75,000,000",13-15,0.13,Office,United States,1/11/12,2012,
Value Add,DRA Advisors,,,,DRA Growth & Income Fund 7,David Luski,212-697-4740,"850,000,000",,,13-15,0.13,Office,United States,1/11/11,2011,
Value Add,Embarcadero Capital,,,,Embarcadero Capital Investors 4,Sam Hooker,650-373-1615,"300,000,000",0,0,15,0.15,"Office, Multifamily","Western United States, Seattle",1/11/12,2012,
Value Add,Embarcadero Capital,,,,Embarcadero Capital Investors 3,Sam Hooker,650-373-1615,"365,000,000","365,000,000","220,000,000",15,0.15,Office,United States,1/11/12,2012,
Value Add,Equity Global Management,Equity Global Management,http://live.dbpedia.org/resource/Equity_Global_Management,http://live.dbpedia.org/data/Equity_Global_Management.json,EGM Income & Growth Fund 5,Shelby Pruett,312-827-2270,"125,000,000",0,0,15,0.15,Office,United States,1/11/12,2012,
Value Add,Equity International,Equity International,http://live.dbpedia.org/resource/Equity_International,http://live.dbpedia.org/data/Equity_International.json,EI Fund 5,Jonathan Lulu,312-466-4046,"500,000,000","297,000,000","58,000,000",15+,0.15,Office,United States,1/11/11,2011,
Value Add,Exeter Property,,,,Exeter Industrial Value Fund 2,Ward Fitzgerald,610-348-3055,"500,000,000",,,14-16,0.14,Industrial,United States,1/11/11,2011,
Value Add,Exeter Property,,,,Exeter Industrial Value Fund 2,Ward Fitzgerald,610-348-3055,"500,000,000","300,000,000","100,000,000",14-16,0.14,Industrial,Boston,1/11/12,2012,
Value Add,Federal Capital Partners,,,,FCP Realty Fund 2,Esko Korhonen,202-386-7160,"500,000,000","122,500,000",,13-15,0.13,"Office, Multifamily","California, Northwestern United States",1/11/11,2011,
Value Add,Federal Capital Partners,,,,FCP Realty Fund 2,Esko Korhonen,202-386-7160,"500,000,000","400,000,000",0,13-15,0.13,"Office, Multifamily","Boston, New York City",1/11/12,2012,
Value Add,Green Courte Partners,,,,Green Courte Real Estate Partners Fund 3,James Goldman,847-582-9403,"350,000,000","119,600,000",,15,0.15,"Manufactured Housing, Parking",United States,1/11/12,2012,
Value Add,Green Courte Partners,,,,Green Courte Real Estate Partners Fund 3,James Goldman,847-582-9403,"407,000,000","407,000,000",0,,,"Manufactured Housing, Parking",United States,1/11/12,2012,
Value Add,Greystar Real Estate,,,,Greystar Equity Partners 7,Derek Ramsey,843-579-3209,"500,000,000","400,000,000",,14+,0.14,Multifamily,Northeastern United States,1/11/11,2011,
Value Add,Greystar Real Estate,,,,Greystar Equity Partners 7,Derek Ramsey,843-579-3209,"600,000,000","600,000,000","300,000,000",14+,0.14,Multifamily,United States,1/11/12,2012,
Value Add,Griffith Properties,,,,Griffith Properties Fund 3,J. Brad Griffith,617-451-2604,"100,000,000",,,15+,0.15,Office,Southwestern United States,1/11/11,2011,
Value Add,Griffith Properties,,,,Griffith Properties Fund 3,J. Brad Griffith,617-451-2604,"100,000,000","7,000,000",0,15+,0.15,"Office, Industrial","Northeastern United States, Boston",1/11/12,2012,
Value Add,Hampshire Cos.,,,,Hampshire Partners Fund 8,James Hanson,973-734-4242,"339,000,000","339,000,000","25,000,000",14+,0.14,"Office, Retail, Industrial, Lodging","Northeastern United States, Boston, New York City, Philadelphia",1/11/12,2012,
Value Add,Hampshire Cos.,,,,Hampshire Partners Fund 8,James Hanson,973-734-4242,"350,000,000","350,000,000",,14+,0.14,Office,Europe,1/11/11,2011,
Value Add,Heitman,,,,Heitman European Property Partners 4,Gordon Black,44-207-318-1035,"672,205,500","672,205,500","403,908,968",13-15,0.13,"Office, Multifamily, Retail","Europe, Ukraine, Russia",1/11/12,2012,
Value Add,Heitman,,,,Heitman European Property Partners 4,Gordon Black,44-207-318-1035,"695,738,500","695,738,500","137,116,347",13-15,0.13,Office,United States,1/11/12,2012,
Value Add,Heitman,,,,Heitman Value Partners Fund 2,Jim Bachner,312-541-6770,"800,000,000","800,000,000","457,000,000",12-14,0.12,Office,United States,1/11/12,2012,
Value Add,Heitman,,,,Heitman Value Partners Fund 3,Jim Bachner,312-541-6770,"600,000,000",0,0,12-14,0.12,"Multifamily, Self Storage",United States,1/11/12,2012,
Value Add,High Street Equity Advisors,,,,High Street Real Estate Fund 4,Dan Coughlin,617-737-5202,"500,000,000",0,0,13-15,0.13,Industrial,Boston,1/11/12,2012,
Value Add,Hines Interests Limited Partnership,Hines Interests Limited Partnership,http://live.dbpedia.org/resource/Hines_Interests_Limited_Partnership,http://live.dbpedia.org/data/Hines_Interests_Limited_Partnership.json,Hines European Development Fund 2,Mark Sears,44-207-292-1900,"861,221,700","861,221,700","230,701,840",14+,0.14,Office,Europe,1/11/12,2012,
Value Add,Hines Interests Limited Partnership,Hines Interests Limited Partnership,http://live.dbpedia.org/resource/Hines_Interests_Limited_Partnership,http://live.dbpedia.org/data/Hines_Interests_Limited_Partnership.json,Hines European Development Fund 2,Mark Sears,44-207-292-1900,"891,371,900","891,371,900","238,778,398",14+,0.14,Office,United States,1/11/11,2011,
Value Add,IMT Capital,,,,IMT Capital Fund 2,Michael Browne,818-784-4700,"350,000,000","350,000,000",,13-16,0.13,Multifamily,United States,1/11/12,2012,
Value Add,IMT Capital,,,,IMT Capital Fund 2,Michael Browne,818-784-4700,"400,000,000","125,000,000",,13-16,0.13,Multifamily,Texas,1/11/11,2011,
Value Add,Invesco Ltd.,Invesco Ltd.,http://live.dbpedia.org/class/yago/Invesco,http://live.dbpedia.org/class/yago/Invesco.json,Invesco Real Estate Fund 3,Scott Dennis,972-715-7400,"500,000,000","150,000,000",,14,0.14,Office,United States,1/11/12,2012,
Value Add,Invesco Ltd.,Invesco Ltd.,http://live.dbpedia.org/class/yago/Invesco,http://live.dbpedia.org/class/yago/Invesco.json,Invesco Real Estate Fund 2,Scott Dennis,972-715-7400,"457,000,000","457,000,000","185,000,000",14,0.14,Office,United States,1/11/12,2012,
Value Add,J.P. Morgan & Co.,J.P. Morgan & Co.,http://live.dbpedia.org/resource/J.P._Morgan_&_Co.,http://live.dbpedia.org/data/J.P._Morgan_&_Co..json,J.P. Morgan Greater Europe Opportunistic Fund,Peter Reilly,44-207-777-0410,"236,935,800","236,935,800","118,366,732",,,Office,Europe,1/11/12,2012,
Value Add,J.P. Morgan & Co.,J.P. Morgan & Co.,http://live.dbpedia.org/resource/J.P._Morgan_&_Co.,http://live.dbpedia.org/data/J.P._Morgan_&_Co..json,J.P. Morgan Greater Europe Opportunistic Fund,Peter Reilly,44-207-777-0410,"245,230,600","245,230,600","65,270,502",15,0.15,Office,United States,1/11/12,2012,
Value Add,J.P. Morgan & Co.,J.P. Morgan & Co.,http://live.dbpedia.org/resource/J.P._Morgan_&_Co.,http://live.dbpedia.org/data/J.P._Morgan_&_Co..json,J.P. Morgan Urban Renaissance Property Fund,Doug Lawrence,212-648-2156,"181,500,000","181,500,000","33,000,000",15,0.15,"Office, Multifamily","United States, Mexico",1/11/12,2012,
Value Add,JMI Realty,,,,JMI Realty Partners 4,Gregory Clay,512-539-3600,"300,000,000",,,14-16,0.14,Lodging,England,1/11/11,2011,
Value Add,JMI Realty,,,,JMI Realty Partners 4,Gregory Clay,512-539-3600,"300,000,000",0,0,14-16,0.14,Lodging,Western United States,1/11/12,2012,
Value Add,Jonathan Rose Cos.,,,,Rose Smart Growth Fund 2,Wendy Rowden,917-542-3612,"200,000,000",,,15+,0.15,Office,United States,1/11/11,2011,
Value Add,Jonathan Rose Cos.,,,,Rose Value-Add Office Retrofit Fund,Wendy Rowden,917-542-3612,"150,000,000","10,000,000",0,13-16,0.13,"Office, Clean Tech",United States,1/11/12,2012,
Value Add,Kayne Anderson,,,,Kayne Anderson Real Estate Partners Fund 1,Albert Rabil,917-767-3131,"136,000,000","136,000,000","68,000,000",15,0.15,Student Housing,United States,1/11/12,2012,
Value Add,Kayne Anderson,,,,Kayne Anderson Real Estate Partners Fund 2,Albert Rabil,917-767-3131,"350,000,000","119,000,000",,15,0.15,"Student Housing, Self Storage","United States, International",1/11/12,2012,
Value Add,Kayne Anderson,,,,Kayne Anderson Real Estate Partners Fund 2,Albert Rabil,917-767-3131,"575,000,000","575,000,000","285,000,000",15,0.15,Student Housing,United States,1/11/12,2012,
Value Add,KTR Capital,,,,KTR Industrial Fund 2,Robert Savage,212-710-5060,"700,000,000","700,000,000","210,000,000",13-15,0.13,Industrial,United States,1/11/12,2012,
Value Add,KTR Capital,,,,KTR Industrial Fund 3,Robert Savage,212-710-5060,"700,000,000",0,0,13-15,0.13,Industrial,"United States, Canada",1/11/12,2012,
Value Add,LaSalle Investment Management,LaSalle Investment Management,http://live.dbpedia.org/resource/LaSalle_Investment_Management,http://live.dbpedia.org/data/LaSalle_Investment_Management.json,LaSalle Income & Growth Fund 5,Jim Hutchinson,312-228-2396,"729,000,000","729,000,000","529,000,000",15,0.15,"Office, Retail, Industrial","United States, Europe, Japan",1/11/12,2012,
Value Add,LaSalle Investment Management,LaSalle Investment Management,http://live.dbpedia.org/resource/LaSalle_Investment_Management,http://live.dbpedia.org/data/LaSalle_Investment_Management.json,LaSalle Income & Growth Fund 6,Jim Hutchinson,312-228-2396,"600,000,000",0,0,15,0.15,Distressed,United States,1/11/12,2012,
Value Add,LaSalle Investment Management,LaSalle Investment Management,http://live.dbpedia.org/resource/LaSalle_Investment_Management,http://live.dbpedia.org/data/LaSalle_Investment_Management.json,LaSalle Income & Growth Fund 6,Jim Hutchinson,312-228-2396,"700,000,000",,,15,0.15,"Office, Industrial","United States, Asia",1/11/12,2012,
Value Add,LaSalle Investment Management,LaSalle Investment Management,http://live.dbpedia.org/resource/LaSalle_Investment_Management,http://live.dbpedia.org/data/LaSalle_Investment_Management.json,LaSalle Mexico Fund 1,Eduardo Guernez,52-55-980-8071,"300,000,000","300,000,000","150,000,000",15+,0.15,Office,United States,1/11/11,2011,
Value Add,LaSalle Investment Management,LaSalle Investment Management,http://live.dbpedia.org/resource/LaSalle_Investment_Management,http://live.dbpedia.org/data/LaSalle_Investment_Management.json,LaSalle Mexico Fund 1,Eduardo Guernez,52-55-980-8071,"300,000,000","300,000,000","150,000,000",15+,0.15,Office,Mexico,1/11/12,2012,
Value Add,Laurus Corp.,,,,Ethika Diversified Opportunity Real Estate Fund,Andres Szita,310-954-2009,"200,000,000",0,0,14-17,0.14,Office,United States,1/11/12,2012,
Value Add,LBA Realty,,,,LBA Realty Fund 4,David Thomas,858-824-2101,"750,000,000","750,000,000","300,000,000",15-16,0.15,Office,United States,1/11/11,2011,
Value Add,LBA Realty,,,,LBA Realty Fund 4,David Thomas,858-824-2101,"750,000,000","750,000,000","475,000,000",15-16,0.15,"Office, Industrial","Western United States, Seattle",1/11/12,2012,
Value Add,LCN Capital,,,,LCN European Fund,Edward Lapuma,212-201-4073,"266,220,000",0,0,15,0.15,Office,Europe,1/11/12,2012,
Value Add,LCN Capital,,,,LCN Income Fund,Edward Lapuma,212-201-4073,"250,000,000",,,18+,0.18,Office,Europe,1/11/11,2011,
Value Add,LCN Capital,,,,LCN North American Fund,Edward Lapuma,212-201-4073,"200,000,000",0,0,15,0.15,Office,United States,1/11/12,2012,
